battery_id,cycle,Q_dot_W_m3,t_cycle_s,T_core_FTCS,T_surface_FTCS,delta_T_FTCS,T_core_Greens,T_surface_Greens,delta_T_Greens,error_core,error_surface
B7,121,1323.8917,5034.86,25.622663440728786,25.5702433865109,0.05242005421788676,25.6388,25.5912,0.0476,-0.016136559271213713,-0.020956613489101272
B7,122,1197.5536,4994.31,25.562953024086852,25.51556025214468,0.04739277194217095,25.5775,25.5345,0.043,-0.014546975913148685,-0.018939747855320377
B7,123,1068.5167,4979.18,25.502196493963886,25.45991872524484,0.042277768719046094,25.5151,25.4768,0.0384,-0.01290350603611401,-0.016881274755160547
B7,124,1159.7436,4990.13,25.5451508127631,25.499256782149196,0.045894030613904846,25.5592,25.5176,0.0417,-0.01404918723689974,-0.018343217850805615
B7,125,1233.7207,4967.14,25.579749739695043,25.530943238874595,0.04880650082044724,25.5947,25.5504,0.0443,-0.014950260304956942,-0.019456761125404398
B7,126,1257.8258,4934.6,25.590819356153407,25.541081356910624,0.049737999242783104,25.606,25.5609,0.0451,-0.015180643846594677,-0.01981864308937631
B7,127,1211.1394,4901.5,25.568630949354976,25.520761280853353,0.04786966850162244,25.5832,25.5398,0.0434,-0.014569050645025783,-0.019038719146646343
B7,128,1194.2381,4888.98,25.560593166475194,25.51340031152812,0.047192854947073926,25.575,25.5322,0.0428,-0.014406833524805762,-0.01879968847187996
B7,129,1665.1317,4853.41,25.78123891853224,25.715471891781707,0.0657670267505317,25.8013,25.7416,0.0597,-0.02006108146776242,-0.026128108218291146
B7,130,1234.2181,4877.32,25.579265598127993,25.530500975257294,0.04876462287069927,25.5941,25.5499,0.0443,-0.01483440187200813,-0.019399024742707383
B7,131,1216.3823,4814.35,25.57036657542797,25.522351928681836,0.04801464674613243,25.585,25.5414,0.0436,-0.014633424572032538,-0.01904807131816355
B7,132,1328.0137,4822.5,25.622790554725075,25.570362623738564,0.05242793098651077,25.6387,25.5912,0.0476,-0.015909445274925105,-0.020837376261436447
B7,133,1188.1482,4780.8,25.55684194590806,25.509966277221203,0.046875668686858774,25.5711,25.5285,0.0425,-0.014258054091939698,-0.01853372277879828
B7,134,1286.7656,4791.67,25.60316284577827,25.55238766398573,0.0507751817925417,25.6186,25.5725,0.0461,-0.015437154221729088,-0.020112336014271648
B7,135,1052.7517,4776.29,25.49335198898031,25.451821040270218,0.04153094871009344,25.5059,25.4683,0.0377,-0.012548011019688943,-0.016478959729781195
B7,136,1235.7139,4764.52,25.578989452590758,25.53024960499205,0.04873984759870709,25.5938,25.5495,0.0442,-0.014810547409243924,-0.019250395007947674
B7,137,1410.6741,4731.95,25.660618399925347,25.605007499590812,0.05561090033453553,25.6774,25.627,0.0505,-0.016781600074651237,-0.021992500409186988
B7,138,1150.7747,4751.13,25.53907628420138,25.49369654295412,0.04537974124725963,25.5528,25.5116,0.0412,-0.013723715798622749,-0.017903457045882476
B7,139,1159.2439,4684.57,25.54245242694785,25.496789405647124,0.04566302130072586,25.5562,25.5148,0.0414,-0.01374757305215013,-0.018010594352876552
B7,140,1021.1115,4687.1,25.477835355691518,25.43761169360634,0.0402236620851788,25.49,25.4535,0.0365,-0.012164644308480632,-0.015888306393659235
B7,141,1080.0319,4701.36,25.505525797473556,25.462970998671295,0.04255479880226076,25.5184,25.4798,0.0386,-0.012874202526443668,-0.016829001328705573
B7,142,1104.6487,4647.45,25.5165735194127,25.47308947479525,0.04348404461745048,25.5297,25.4902,0.0394,-0.013126480587299483,-0.017110525204753202
B7,143,1250.9096,4643.94,25.58493470660387,25.535696220651168,0.04923848595270286,25.5998,25.5551,0.0447,-0.0148652933961273,-0.019403779348831307
B7,144,1224.8478,4605.86,25.572362052515253,25.5241825095412,0.04817954297405436,25.5868,25.5431,0.0437,-0.014437947484747582,-0.018917490458800756
B7,145,1230.3708,4577.66,25.57464922354016,25.52627761495868,0.04837160858147982,25.5892,25.5453,0.0439,-0.01455077645984204,-0.019022385041321144
B7,146,1376.9927,4544.06,25.64272600140613,25.58862460317615,0.05410139822997806,25.6589,25.6099,0.0491,-0.01617399859387092,-0.02127539682384949
B7,147,1215.7788,4567.72,25.567728670139317,25.519939770625328,0.047788899513989236,25.5821,25.5387,0.0433,-0.014371329860683346,-0.0187602293746707
B7,148,1054.9085,4558.29,25.49252002070363,25.45106199155931,0.0414580291443194,25.5049,25.4673,0.0376,-0.01237997929636947,-0.01623800844069123
B7,149,1057.9104,4517.43,25.493534661100853,25.451991831969146,0.04154282913170704,25.506,25.4683,0.0377,-0.012465338899147582,-0.016308168030853665
B7,150,1294.8965,4509.09,25.603998718515495,25.55315782654482,0.05084089197067598,25.6192,25.5731,0.0461,-0.015201281484504392,-0.019942173455181234
B7,151,961.927,4483.11,25.4484555911322,25.41070772474206,0.03774786639013783,25.4597,25.4255,0.0342,-0.011244408867803202,-0.014792275257939025
B7,152,1114.52,4476.27,25.519522220907685,25.475792575796927,0.0437296451107585,25.5326,25.4929,0.0397,-0.013077779092313335,-0.017107424203071986
B7,153,1270.1092,4436.43,25.591563323967076,25.541770540137104,0.049792783829971654,25.6064,25.5612,0.0452,-0.0148366760329246,-0.019429459862895015
B7,154,1164.7199,4419.11,25.54228375372139,25.496639211134926,0.04564454258646222,25.5558,25.5145,0.0414,-0.013516246278612698,-0.01786078886507525
B7,155,1551.6899,4422.19,25.72249952068683,25.66168597236639,0.060813548320442834,25.7406,25.6854,0.0551,-0.01810047931316916,-0.023714027633612744
B7,156,1347.7262,4383.94,25.627011521616485,25.574236115237245,0.05277540637924005,25.6427,25.5948,0.0479,-0.015688478383516724,-0.020563884762754725
B7,157,1122.9823,4380.71,25.522418204408442,25.47844644591243,0.043971758496013535,25.5355,25.4956,0.0399,-0.013081795591556755,-0.01715355408757091
B7,158,1451.9893,4331.8,25.67473528337206,25.61794421421757,0.05679106915448884,25.6915,25.64,0.0515,-0.016764716627942988,-0.02205578578243106
B7,159,1263.866,4342.91,25.58746163222159,25.538015973730708,0.04944565849088178,25.6021,25.5573,0.0448,-0.0146383677784101,-0.019284026269293264
B7,160,1035.743,4293.18,25.480877172671782,25.440403416565555,0.040473756106226944,25.4928,25.4561,0.0367,-0.011922827328216812,-0.015696583434444022
B7,161,1186.0515,4286.65,25.550578110782066,25.504238003263836,0.0463401075182297,25.5642,25.5222,0.042,-0.013621889217933614,-0.017961996736165275
B7,162,1225.9851,4306.25,25.56937677829558,25.521454044609264,0.04792273368631683,25.5835,25.5401,0.0434,-0.01412322170441982,-0.01864595539073477
B7,163,1207.7135,4262.06,25.560304729657314,25.513146488794344,0.04715824086297005,25.5742,25.5314,0.0428,-0.013895270342686672,-0.01825351120565699
B7,164,1049.5695,4233.6,25.486595448648856,25.44564151258203,0.04095393606682762,25.4986,25.4615,0.0371,-0.012004551351143533,-0.015858487417972356
B7,165,1263.9831,4241.17,25.586109429804445,25.536779803115405,0.049329626689040396,25.6006,25.5559,0.0447,-0.014490570195555108,-0.019120196884596652
B7,166,1206.6815,4194.47,25.558877047579085,25.511840467937564,0.04703657964152086,25.5726,25.53,0.0426,-0.013722952420916812,-0.018159532062437478
B7,167,1011.5824,4192.84,25.468498429744326,25.429068383701523,0.03943004604280276,25.48,25.4443,0.0357,-0.011501570255674665,-0.015231616298475359
B7,168,1194.1746,4179.4,25.55286999660787,25.506339325913157,0.046530670694714615,25.5665,25.5243,0.0422,-0.013630003392130163,-0.017960674086843653
B7,169,1117.1339,4137.43,25.516626925605205,25.473147457271985,0.043479468333220694,25.5293,25.4899,0.0394,-0.012673074394793815,-0.016752542728013964
B7,170,1368.8789,4126.84,25.63286811951964,25.579606045081142,0.0532620744384964,25.6484,25.6001,0.0483,-0.015531880480359916,-0.020493954918858748
B7,171,1127.1448,4131.55,25.521178997895998,25.477316548830558,0.04386244906543979,25.534,25.4942,0.0398,-0.012821002104001167,-0.016883451169441344
B7,172,1107.5437,4120.21,25.511955214611437,25.46886929405688,0.04308592055455662,25.5245,25.4854,0.0391,-0.012544785388563184,-0.016530705943118562
B7,173,1196.6782,4092.14,25.55272790954892,25.506211258189985,0.046516651358935235,25.5662,25.5241,0.0422,-0.01347209045107789,-0.01788874181001532
B7,174,1195.5478,4067.71,25.551822272696743,25.50538244711769,0.04643982557905346,25.5653,25.5232,0.0421,-0.01347772730325758,-0.017817552882309684
B7,175,1268.3675,4046.88,25.585077780582463,25.53583982884318,0.04923795173928269,25.5993,25.5547,0.0446,-0.014222219417536763,-0.01886017115682037
B7,176,1078.4245,4020.75,25.497078442270517,25.45524679153332,0.041831650737197634,25.5092,25.4713,0.0379,-0.012121557729482646,-0.01605320846667979
B7,177,1193.5859,4008.88,25.54996172777045,25.503679997750172,0.046281730020279355,25.5633,25.5214,0.0419,-0.013338272229550086,-0.017720002249827616
B7,178,1098.5604,4005.51,25.506131507442202,25.463538358766783,0.042593148675418746,25.5184,25.4798,0.0386,-0.012268492557797828,-0.016261641233217716
B7,179,1468.2379,3969.6,25.675702496132086,25.618840407794025,0.056862088338061056,25.6921,25.6405,0.0515,-0.016397503867914054,-0.021659592205974576
B7,180,1264.8988,3983.83,25.582375988974444,25.53336716135336,0.049008827621083384,25.5965,25.5521,0.0444,-0.014124011025554495,-0.018732838646638328
B7,181,1104.077,3944.24,25.50770214644794,25.46497836721663,0.04272377923130932,25.52,25.4813,0.0387,-0.012297853552059479,-0.016321632783370177
B7,182,1135.9838,3893.84,25.521514502925946,25.47762976746909,0.04388473545685656,25.5341,25.4943,0.0398,-0.012585497074052654,-0.0166702325309096
B7,183,1218.325,3912.76,25.559667725121052,25.51257188646895,0.04709583865210121,25.5732,25.5305,0.0427,-0.013532274878947703,-0.01792811353104895
B7,184,1351.9925,3887.43,25.620546238384925,25.56832833265803,0.052217905726895,25.6355,25.5882,0.0473,-0.014953761615075223,-0.019871667341970323
B7,185,1087.022,3886.7,25.49892000262861,25.456936750203482,0.04198325242512624,25.5109,25.4729,0.038,-0.011979997371390994,-0.015963249796516976
B7,186,1115.1757,3848.87,25.51117898394031,25.468165218751,0.043013765189311215,25.5234,25.4845,0.039,-0.012221016059687173,-0.01633478124900023
B7,187,1347.2405,3840.94,25.617381940974468,25.565431876312058,0.051950064662410256,25.6322,25.5851,0.0471,-0.014818059025532904,-0.019668123687942796
B7,188,1328.3651,3827.14,25.608443565536415,25.557246088978122,0.05119747655829343,25.623,25.5766,0.0464,-0.014556434463585788,-0.019353911021877224
B7,189,1221.7314,3807.07,25.55920233329374,25.512148898105263,0.047053435188477266,25.5725,25.5299,0.0426,-0.013297666706261424,-0.017751101894738497
B7,190,1195.6536,3743.32,25.54597236959572,25.500034227313552,0.04593814228216786,25.5589,25.5173,0.0416,-0.012927630404281132,-0.017265772686446468
B7,191,1172.8562,3756.76,25.535835780707224,25.49075009244108,0.045085688266144786,25.5486,25.5077,0.0408,-0.012764219292776602,-0.016949907558920785
B7,192,1170.5062,3732.86,25.534274919247746,25.489321345284292,0.04495357396345412,25.5469,25.5062,0.0407,-0.012625080752254547,-0.016878654715707597
B7,193,1289.2914,3715.19,25.58809596429798,25.538614559340008,0.04948140495797304,25.602,25.5572,0.0448,-0.013904035702019257,-0.01858544065999368
B7,194,1292.1764,3716.81,25.589446362091433,25.53985128157178,0.04959508051965145,25.6034,25.5585,0.0449,-0.013953637908567629,-0.018648718428217137
B7,195,1204.4124,3698.12,25.54901273597632,25.502820317485934,0.04619241849038502,25.562,25.5201,0.0418,-0.012987264023681888,-0.017279682514065087
B7,196,1403.0792,3638.15,25.638014942709102,25.5843366286145,0.053678314094600665,25.653,25.6044,0.0486,-0.01498505729089672,-0.020063371385496964
B7,197,1383.6056,3639.77,25.629199146533445,25.576262471191,0.05293667534244406,25.644,25.596,0.0479,-0.014800853466553576,-0.01973752880899937
B7,198,1199.4955,3612.64,25.54485408188355,25.49901464562766,0.045839436255889154,25.5576,25.5161,0.0415,-0.012745918116451094,-0.017085354372341044
B7,199,1247.8961,3578.35,25.56599310648976,25.518376576861538,0.047616529628221826,25.5792,25.5361,0.0431,-0.013206893510240292,-0.01772342313846309
B7,200,1405.5222,3608.59,25.638329729335272,25.58462621505246,0.05370351428281239,25.6533,25.6046,0.0486,-0.014970270664729668,-0.019973784947541873
B7,201,1219.0685,3583.86,25.553051525537512,25.506523544668415,0.04652798086909726,25.566,25.5238,0.0421,-0.012948474462486814,-0.017276455331586504
B7,202,1306.0647,3530.35,25.591100213552608,25.541373506480717,0.04972670707189053,25.6048,25.5598,0.045,-0.013699786447393336,-0.01842649351928216
B7,203,1271.9211,3511.41,25.57514171196704,25.52675834415894,0.04838336780809982,25.5885,25.5447,0.0438,-0.01335828803296124,-0.01794165584106011
B7,204,1238.4325,3547.27,25.560925157404203,25.513736244219036,0.047188913185166825,25.574,25.5313,0.0427,-0.013074842595798941,-0.017563755780965806
B7,205,1188.8526,3507.37,25.537479024465274,25.492264165127427,0.04521485933784675,25.5499,25.509,0.0409,-0.012420975534727319,-0.016735834872573463
B7,206,1317.8193,3483.3,25.595108525755087,25.545046741886743,0.05006178386834392,25.6088,25.5635,0.0453,-0.013691474244911461,-0.01845325811325793
B7,207,1476.4788,3478.4,25.666597141852282,25.610521844317645,0.0560752975346368,25.682,25.6312,0.0507,-0.015402858147716358,-0.020678155682354316
B7,208,1421.0228,3456.35,25.6408757183776,25.586965262658026,0.0539104557195742,25.6556,25.6068,0.0488,-0.01472428162239936,-0.019834737341973607
B7,209,1178.2293,3423.6,25.530519259720563,25.485893381993915,0.04462587772664861,25.5427,25.5023,0.0404,-0.01218074027943672,-0.016406618006087115
B7,210,1249.4438,3439.7,25.56303567727765,25.515673870294204,0.04736180698344583,25.576,25.5331,0.0429,-0.012964322722350374,-0.01742612970579671
B7,211,1013.5577,3345.57,25.45451818036595,25.416288333123486,0.03822984724246581,25.4648,25.4302,0.0346,-0.010281819634048617,-0.013911666876513351
B7,212,1157.4144,3411.73,25.52083008468954,25.477019750843937,0.0438103338456024,25.5327,25.4931,0.0396,-0.011869915310459334,-0.016080249156061655
B7,213,1130.4978,3346.61,25.506985996947517,25.46434299957103,0.042642997376486136,25.5185,25.4799,0.0386,-0.011514003052482735,-0.015557000428970014
B7,214,1314.323,3336.36,25.589089071268575,25.539540867554777,0.049548203713797534,25.6024,25.5576,0.0448,-0.01331092873142481,-0.018059132445223725
B7,215,1117.6253,3310.72,25.500224018992984,25.458151394420227,0.04207262457275718,25.5115,25.4735,0.0381,-0.011275981007017322,-0.015348605579774244
B7,216,1357.4947,3325.24,25.608072461387007,25.556928166847676,0.05114429453933056,25.6218,25.5756,0.0463,-0.013727538612993584,-0.018671833152325235
B7,217,1234.4933,3282.29,25.551642860602122,25.505246978416647,0.0463958821854753,25.5641,25.5221,0.042,-0.012457139397877626,-0.016853021583351335
B7,218,1187.8826,3248.0,25.529767292256004,25.485212971682376,0.04455432057362785,25.5416,25.5013,0.0403,-0.01183270774399503,-0.01608702831762443
B7,219,1137.2272,3244.29,25.507056354117005,25.4644122587014,0.042644095415603545,25.5184,25.4799,0.0386,-0.01134364588299519,-0.015487741298599644
B7,220,1299.6683,3263.79,25.580147434413924,25.531355193582705,0.04879224083121869,25.5932,25.5491,0.0441,-0.013052565586075815,-0.017744806417294257
B7,221,1348.0691,3197.78,25.599377738056724,25.54897206916158,0.050405668895145084,25.6127,25.5672,0.0456,-0.013322261943276459,-0.018227930838421003
B7,222,1525.7245,3227.39,25.67958658663812,25.622433609220398,0.057152977417722184,25.6948,25.6431,0.0517,-0.015213413361880868,-0.02066639077960275
B7,223,1057.4393,3178.02,25.469587652926098,25.430097838163803,0.03948981476229463,25.48,25.4443,0.0357,-0.010412347073902595,-0.01420216183619516
B7,224,1077.0114,3193.36,25.478726982515763,25.438467859541657,0.040259122974106276,25.4894,25.453,0.0364,-0.01067301748423688,-0.014532140458342724
B7,225,1196.2262,3140.23,25.529931924896974,25.485369606266584,0.04456231863039051,25.5416,25.5014,0.0403,-0.011668075103024478,-0.016030393733416304
B7,226,1376.9226,3141.94,25.610040423785236,25.558741631242793,0.051298792542443294,25.6235,25.5772,0.0464,-0.013459576214764013,-0.018458368757208632
B7,227,1120.366,3117.31,25.495576458981404,25.453904353837068,0.04167210514433606,25.5065,25.4688,0.0377,-0.010923541018595273,-0.014895646162933929
B7,228,1455.4878,3072.05,25.641853028793705,25.58788404651336,0.0539689822803453,25.6559,25.6071,0.0488,-0.0140469712062945,-0.019215953486639847
B7,229,1297.0946,3069.77,25.571904535548807,25.52381720286485,0.04808733268395571,25.5844,25.5409,0.0435,-0.012495464451191651,-0.017082797135149264
B7,230,1162.172,3059.58,25.512059045351602,25.4690042817703,0.04305476358130278,25.5232,25.4843,0.0389,-0.011140954648396928,-0.01529571822970155
B7,231,1135.76,3065.5,25.50063117017142,25.458536932563288,0.0420942376081328,25.5116,25.4735,0.038,-0.01096882982858105,-0.014963067436713828
B7,232,1371.8875,3024.55,25.602959773161682,25.55226442564997,0.050695347511712896,25.616,25.5702,0.0458,-0.013040226838317182,-0.017935574350030237
B7,233,1203.3926,3003.35,25.52807621910364,25.483678275063674,0.04439794403996444,25.5395,25.4994,0.0401,-0.011423780896361535,-0.015721724936327064
B7,234,1376.5629,2954.52,25.601866485800155,25.551268311857466,0.05059817394268862,25.6148,25.5691,0.0457,-0.012933514199843898,-0.017831688142532442
B7,235,1042.522,2974.2,25.456494053373408,25.418116023060737,0.038378030312671285,25.4663,25.4317,0.0347,-0.009805946626592288,-0.013583976939262499
B7,236,1239.91,2938.9,25.541446687606374,25.49592905850784,0.04551762909853352,25.5531,25.5119,0.0411,-0.011653312393626436,-0.01597094149216005
B7,237,1235.2821,2934.1,25.53923588785638,25.493904432229964,0.04533145562641394,25.5508,25.5098,0.0409,-0.01156411214362052,-0.01589556777003409
B7,238,1343.4404,2917.82,25.58568619184847,25.536451123768163,0.04923506808030709,25.5982,25.5537,0.0445,-0.012513808151528139,-0.017248876231835908
B7,239,1143.3664,2910.02,25.498163448346062,25.456286385907624,0.04187706243843792,25.5088,25.471,0.0378,-0.010636551653938398,-0.014713614092375593
B7,240,1234.1485,2898.66,25.537219121416374,25.49205976412573,0.04515935729064324,25.5486,25.5079,0.0408,-0.011380878583626242,-0.015840235874268416
B7,241,1385.4615,2852.15,25.600768716484833,25.550271197379118,0.05049751910571487,25.6134,25.5679,0.0456,-0.012631283515165848,-0.017628802620883732
B7,242,1339.3816,2865.96,25.581446501103898,25.53257199308788,0.04887450801601645,25.5938,25.5496,0.0441,-0.012353498896104043,-0.017028006912120475
B7,243,1222.7336,2837.29,25.529529463185614,25.485021092446715,0.04450837073889957,25.5407,25.5005,0.0402,-0.011170536814386622,-0.01547890755328396
B7,244,1081.4446,2811.05,25.467286144773436,25.428011278672148,0.03927486610128739,25.4771,25.4416,0.0355,-0.009813855226564527,-0.013588721327852937
B7,245,1338.5943,2801.91,25.577914677104562,25.529342431477982,0.04857224562658047,25.59,25.5462,0.0439,-0.0120853228954374,-0.01685756852201692
B7,246,1255.0608,2743.09,25.538972579521964,25.493678205651044,0.04529437387092017,25.5501,25.5092,0.0409,-0.011127420478036498,-0.015521794348956064
B7,247,1176.4955,2757.25,25.50589127032614,25.463375872411753,0.042515397914385744,25.5164,25.478,0.0384,-0.010508729673862405,-0.014624127588248825
B7,248,1170.4326,2743.24,25.502629894569015,25.460389700488086,0.04224019408092872,25.513,25.4749,0.0381,-0.010370105430986598,-0.014510299511915292
B7,249,1184.5358,2726.8,25.50789584133573,25.46521445561823,0.042681385717500575,25.5184,25.4799,0.0385,-0.01050415866426846,-0.014685544381769944
B7,250,1075.6673,2703.5,25.460198689155014,25.421527307315106,0.03867138183990804,25.4696,25.4348,0.0349,-0.009401310844985744,-0.013272692684893173
